Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
175,6384,3,0,860000.0,3,224,40,7.8,3012.0,3.0,1.0,3.0,555.0,168.0,1940.0,16,-37.8083,144.8754,6,1808.0
182,7453,3,0,760000.0,0,22,54,9.2,3012.0,3.0,1.0,2.0,584.0,151.96764988779805,1964.6842169408897,16,-37.7858,144.8757,6,3873.0
182,4743,3,0,873000.0,1,22,8,9.2,3012.0,3.0,1.0,2.0,625.0,151.96764988779805,1964.6842169408897,16,-37.7876,144.8752,6,3873.0
182,7704,2,0,640000.0,0,208,22,9.2,3012.0,2.0,1.0,2.0,206.0,151.96764988779805,1964.6842169408897,16,-37.7887,144.8828,6,3873.0
182,3779,3,0,725000.0,1,22,22,9.2,3012.0,3.0,2.0,2.0,260.0,151.96764988779805,1964.6842169408897,16,-37.7825,144.8833,6,3873.0
182,2917,2,0,472500.0,1,29,22,9.2,3012.0,2.0,1.0,0.0,315.0,89.0,1990.0,16,-37.7835,144.8723,6,3873.0
182,183,3,1,675000.0,1,22,23,9.2,3012.0,3.0,2.0,2.0,159.0,128.0,2016.0,16,-37.785,144.8673,6,3873.0
182,3804,4,1,838000.0,1,208,40,9.2,3012.0,4.0,2.0,2.0,294.0,194.0,1964.6842169408897,16,-37.7844,144.8758,6,3873.0
182,1582,3,0,930000.0,3,22,40,9.2,3012.0,3.0,1.0,2.0,660.0,88.0,1955.0,16,-37.7851,144.8654,6,3873.0
183,2092,2,1,1000000.0,4,99,50,7.4,3144.0,2.0,2.0,1.0,156.0,151.96764988779805,1964.6842169408897,26,-37.8486,145.0321,5,4675.0
183,2854,3,0,2250000.0,1,125,8,7.4,3144.0,3.0,2.0,2.0,192.0,191.0,2010.0,26,-37.8654,145.0297,5,4675.0
183,3041,3,0,2000000.0,4,99,8,7.4,3144.0,3.0,1.0,2.0,360.0,151.96764988779805,1964.6842169408897,26,-37.8636,145.0301,5,4675.0
184,5998,3,0,2250000.0,1,68,50,11.2,3145.0,3.0,1.0,2.0,840.0,170.0,1950.0,26,-37.883,145.0791,5,8801.0
184,4069,3,0,1380000.0,1,30,54,11.2,3145.0,3.0,1.0,2.0,572.0,151.96764988779805,1964.6842169408897,26,-37.8757,145.066,5,8801.0
184,2183,4,0,1290000.0,1,30,8,11.2,3145.0,4.0,2.0,2.0,395.0,151.96764988779805,1964.6842169408897,26,-37.8914,145.0842,5,8801.0
184,2578,3,0,2020000.0,1,125,8,11.2,3145.0,3.0,2.0,2.0,711.0,196.0,1915.0,26,-37.8723,145.0387,5,8801.0
184,478,2,2,1211000.0,1,182,22,11.2,3145.0,2.0,1.0,1.0,259.0,99.0,1970.0,26,-37.8718,145.0526,5,8801.0
184,4324,4,0,1380000.0,1,242,22,11.2,3145.0,4.0,2.0,2.0,230.0,178.0,2007.0,26,-37.8806,145.0831,5,8801.0
184,3345,4,0,1715157.0,1,99,22,11.2,3145.0,4.0,3.0,2.0,380.0,160.0,2008.0,26,-37.8792,145.0869,5,8801.0
184,7223,3,0,1220000.0,1,99,40,11.2,3145.0,3.0,1.0,2.0,446.0,134.0,1980.0,26,-37.8784,145.0654,5,8801.0
184,2767,4,0,1465000.0,1,68,40,11.2,3145.0,4.0,2.0,2.0,559.0,151.96764988779805,1964.6842169408897,26,-37.87300000000001,145.0665,5,8801.0
185,9766,2,1,431000.0,1,180,54,8.7,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,16,-37.7722,144.8807,6,4918.0
188,8070,1,2,432000.0,1,79,50,2.8,3000.0,1.0,1.0,1.0,0.0,151.96764988779805,2001.0,18,-37.8116,144.9603,2,17496.0
188,1330,3,2,895000.0,1,242,23,2.8,3000.0,3.0,2.0,3.0,0.0,151.96764988779805,1964.6842169408897,18,-37.8095,144.9691,2,17496.0
188,1619,2,2,683000.0,1,122,23,2.8,3000.0,2.0,2.0,1.0,1136.0,88.0,2009.0,18,-37.8211,144.9559,2,17496.0
197,9703,4,0,1865000.0,1,68,50,11.8,3127.0,4.0,2.0,2.0,609.0,151.96764988779805,1964.6842169408897,29,-37.8149,145.11,0,2079.0
197,561,2,2,442500.0,3,83,22,11.8,3127.0,2.0,1.0,1.0,0.0,151.96764988779805,1960.0,29,-37.8212,145.1064,0,2079.0
197,7559,3,0,1587000.0,1,125,22,11.8,3127.0,3.0,2.0,2.0,624.0,151.96764988779805,1964.6842169408897,29,-37.8203,145.1105,0,2079.0
200,9824,1,2,296000.0,0,224,50,6.9,3039.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7605,144.9071,6,6232.0
200,5939,4,0,1531000.0,1,190,50,6.9,3039.0,4.0,2.0,3.0,508.0,151.96764988779805,1964.6842169408897,21,-37.7709,144.9338,6,6232.0
200,9529,2,0,1040000.0,1,145,54,6.9,3039.0,2.0,1.0,2.0,313.0,95.0,1920.0,21,-37.7663,144.9098,6,6232.0
200,10125,3,0,1670000.0,1,26,54,6.9,3039.0,3.0,2.0,2.0,803.0,166.0,1915.0,21,-37.7627,144.9047,6,6232.0
200,9647,2,0,940000.0,1,26,54,6.9,3039.0,2.0,1.0,2.0,428.0,151.96764988779805,1964.6842169408897,21,-37.773,144.9332,6,6232.0
200,1444,3,0,1100000.0,4,145,8,6.9,3039.0,3.0,2.0,1.0,169.0,151.96764988779805,1964.6842169408897,21,-37.7595,144.9255,6,6232.0
200,1826,2,0,1350000.0,1,99,8,6.9,3039.0,2.0,1.0,1.0,459.0,151.96764988779805,1964.6842169408897,21,-37.7589,144.9184,6,6232.0
200,1628,2,0,1302500.0,1,99,8,6.9,3039.0,2.0,1.0,2.0,455.0,151.96764988779805,1964.6842169408897,21,-37.7692,144.9353,6,6232.0
200,9449,3,0,1420200.0,1,174,22,6.9,3039.0,3.0,2.0,2.0,543.0,151.96764988779805,1964.6842169408897,21,-37.7619,144.9083,6,6232.0
200,3964,2,0,970000.0,1,145,22,6.9,3039.0,2.0,1.0,2.0,272.0,85.0,1900.0,21,-37.7641,144.9073,6,6232.0
200,9118,3,0,1070000.0,1,145,22,6.9,3039.0,3.0,1.0,2.0,231.0,130.0,1995.0,21,-37.7616,144.9284,6,6232.0
200,8078,2,2,542000.0,2,88,40,6.9,3039.0,2.0,2.0,1.0,0.0,82.0,2004.0,21,-37.7679,144.9245,6,6232.0
200,8977,3,0,1240000.0,1,129,40,6.9,3039.0,3.0,2.0,2.0,275.0,106.0,1880.0,21,-37.767,144.9108,6,6232.0
200,6170,3,1,1410000.0,0,145,40,6.9,3039.0,3.0,3.0,2.0,256.0,151.96764988779805,1964.6842169408897,21,-37.7685,144.9294,6,6232.0
207,3462,2,0,707000.0,1,76,54,12.1,3163.0,2.0,1.0,1.0,646.0,92.0,1964.6842169408897,8,-37.8949,145.072,5,4442.0
207,751,2,2,770000.0,0,30,8,12.1,3163.0,2.0,1.0,3.0,194.0,151.96764988779805,1964.6842169408897,8,-37.8953,145.0731,5,4442.0
207,8763,2,2,582000.0,1,76,8,12.1,3163.0,2.0,1.0,2.0,1113.0,93.0,2010.0,8,-37.8892,145.0664,5,4442.0
207,6851,2,2,490000.0,3,30,22,12.1,3163.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,8,-37.9025,145.066,5,4442.0
207,7748,3,0,1255000.0,1,242,23,12.1,3163.0,3.0,1.0,2.0,557.0,108.0,1950.0,8,-37.9059,145.0733,5,4442.0
207,617,2,2,420500.0,1,238,23,12.1,3163.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,8,-37.8913,145.0673,5,4442.0
207,7942,1,2,261000.0,0,238,23,12.1,3163.0,1.0,1.0,1.0,0.0,151.96764988779805,1960.0,8,-37.8867,145.0699,5,4442.0
207,755,2,2,926000.0,1,242,40,12.1,3163.0,2.0,1.0,2.0,308.0,151.96764988779805,2008.0,8,-37.8907,145.0761,5,4442.0
209,5002,4,0,1230000.0,3,80,50,8.4,3015.0,4.0,2.0,1.0,402.0,146.0,1925.0,10,-37.8433,144.8774,6,5498.0
209,9967,3,0,2000000.0,1,208,50,8.4,3015.0,3.0,1.0,2.0,1070.0,151.96764988779805,1964.6842169408897,10,-37.836,144.8784,6,5498.0
209,6514,2,0,820000.0,1,178,50,8.4,3015.0,2.0,1.0,1.0,342.0,151.96764988779805,1964.6842169408897,10,-37.8425,144.8766,6,5498.0
209,8390,3,0,1530000.0,1,79,54,8.4,3015.0,3.0,1.0,2.0,588.0,151.96764988779805,1964.6842169408897,10,-37.8485,144.8909,6,5498.0
209,5193,3,0,1400000.0,3,180,54,8.4,3015.0,3.0,1.0,4.0,644.0,151.96764988779805,1964.6842169408897,10,-37.8457,144.8924,6,5498.0
209,1484,3,0,1200000.0,1,235,54,8.4,3015.0,3.0,1.0,0.0,484.0,151.96764988779805,1964.6842169408897,10,-37.8437,144.8809,6,5498.0
209,9193,3,0,1325500.0,1,242,54,8.4,3015.0,3.0,2.0,0.0,367.0,151.96764988779805,1964.6842169408897,10,-37.844,144.889,6,5498.0
209,3130,3,0,975000.0,1,178,8,8.4,3015.0,3.0,2.0,2.0,333.0,192.0,2010.0,10,-37.8334,144.8673,6,5498.0
209,2706,3,1,900000.0,1,79,8,8.4,3015.0,3.0,2.0,2.0,575.0,128.0,2017.0,10,-37.8389,144.8666,6,5498.0
209,2002,3,0,1410000.0,3,235,22,8.4,3015.0,3.0,2.0,2.0,315.0,151.96764988779805,1964.6842169408897,10,-37.8496,144.8868,6,5498.0
209,6073,1,0,1700000.0,1,97,22,8.4,3015.0,1.0,1.0,0.0,622.0,151.96764988779805,1964.6842169408897,10,-37.8497,144.8903,6,5498.0
209,1974,4,0,956000.0,1,208,23,8.4,3015.0,4.0,2.0,4.0,540.0,113.0,1970.0,10,-37.8339,144.8716,6,5498.0
209,4143,2,0,1215000.0,3,97,23,8.4,3015.0,2.0,1.0,2.0,482.0,151.96764988779805,1964.6842169408897,10,-37.8358,144.8803,6,5498.0
209,3308,3,0,828000.0,3,97,23,8.4,3015.0,3.0,1.0,2.0,459.0,151.96764988779805,1964.6842169408897,10,-37.8415,144.8698,6,5498.0
209,9520,4,0,1650000.0,1,79,23,8.4,3015.0,4.0,1.0,4.0,837.0,173.0,1930.0,10,-37.837,144.8772,6,5498.0
209,1157,3,0,1370000.0,1,97,40,8.4,3015.0,3.0,1.0,3.0,752.0,151.96764988779805,1964.6842169408897,10,-37.8481,144.8721,6,5498.0
209,67,2,0,1070000.0,1,97,40,8.4,3015.0,2.0,1.0,3.0,480.0,151.96764988779805,1964.6842169408897,10,-37.8431,144.8919,6,5498.0
209,8927,3,0,1075000.0,3,180,40,8.4,3015.0,3.0,1.0,0.0,452.0,146.0,1950.0,10,-37.8402,144.8886,6,5498.0
209,2577,3,0,1100000.0,0,208,40,8.4,3015.0,3.0,1.0,6.0,761.0,151.96764988779805,1964.6842169408897,10,-37.8464,144.865,6,5498.0
210,5790,3,0,1312000.0,1,26,50,11.2,3042.0,3.0,1.0,1.0,650.0,151.96764988779805,1964.6842169408897,21,-37.7375,144.8885,6,2291.0
210,1774,3,0,960000.0,1,145,50,11.2,3042.0,3.0,1.0,2.0,626.0,151.96764988779805,1964.6842169408897,21,-37.7421,144.8851,6,2291.0
210,1783,3,0,935000.0,1,174,50,11.2,3042.0,3.0,1.0,2.0,657.0,151.96764988779805,1964.6842169408897,21,-37.7356,144.8859,6,2291.0
210,4173,3,0,810000.0,1,15,54,11.2,3042.0,3.0,2.0,1.0,297.0,139.0,1955.0,21,-37.738,144.8865,6,2291.0
210,8838,3,0,1200000.0,1,26,54,11.2,3042.0,3.0,1.0,1.0,650.0,151.96764988779805,1964.6842169408897,21,-37.7436,144.8856,6,2291.0
210,4604,3,0,850000.0,0,15,54,11.2,3042.0,3.0,2.0,2.0,795.0,151.96764988779805,1964.6842169408897,21,-37.736,144.8771,6,2291.0
210,8429,3,0,944000.0,1,15,8,11.2,3042.0,3.0,1.0,2.0,597.0,151.96764988779805,1964.6842169408897,21,-37.7473,144.8905,6,2291.0
210,730,3,1,800000.0,0,15,40,11.2,3042.0,3.0,2.0,2.0,202.0,151.0,2015.0,21,-37.7418,144.8833,6,2291.0
210,1790,3,0,1450000.0,0,15,40,11.2,3042.0,3.0,1.0,1.0,650.0,151.96764988779805,1964.6842169408897,21,-37.7368,144.8886,6,2291.0
210,4060,3,2,500000.0,3,145,40,11.2,3042.0,3.0,1.0,1.0,1218.0,94.0,2012.0,21,-37.736,144.8886,6,2291.0
210,4001,1,0,1405000.0,1,15,40,11.2,3042.0,1.0,1.0,0.0,649.0,151.96764988779805,1964.6842169408897,21,-37.7356,144.8799,6,2291.0
213,7584,2,0,1343000.0,1,99,50,5.5,3070.0,2.0,1.0,1.0,263.0,151.96764988779805,1964.6842169408897,6,-37.777,144.99200000000005,2,11364.0
213,3522,2,0,695000.0,1,15,54,5.5,3070.0,2.0,1.0,1.0,120.0,151.96764988779805,1975.0,6,-37.7715,145.0075,2,11364.0
213,2596,2,2,420000.0,4,130,54,5.5,3070.0,2.0,1.0,1.0,1000.0,151.96764988779805,1964.6842169408897,6,-37.7836,145.0139,2,11364.0
213,8040,3,0,1300000.0,3,99,54,5.5,3070.0,3.0,1.0,0.0,191.0,108.0,1915.0,6,-37.7717,144.995,2,11364.0
213,4509,2,0,995000.0,0,174,54,5.5,3070.0,2.0,1.0,2.0,228.0,110.0,2004.0,6,-37.7634,144.9985,2,11364.0
213,1428,4,0,1822000.0,1,145,8,5.5,3070.0,4.0,1.0,8.0,728.0,151.96764988779805,1900.0,6,-37.7825,145.0072,2,11364.0
213,8712,1,2,280000.0,4,86,8,5.5,3070.0,1.0,1.0,1.0,0.0,151.96764988779805,1970.0,6,-37.7827,145.0113,2,11364.0
213,9031,2,0,1100000.0,3,99,22,5.5,3070.0,2.0,1.0,1.0,189.0,151.96764988779805,1964.6842169408897,6,-37.7767,144.9924,2,11364.0
213,5362,3,0,1610000.0,3,145,22,5.5,3070.0,3.0,2.0,1.0,411.0,151.96764988779805,1964.6842169408897,6,-37.7744,145.0077,2,11364.0
213,3150,2,0,970000.0,0,108,22,5.5,3070.0,2.0,1.0,1.0,326.0,151.96764988779805,1964.6842169408897,6,-37.7681,145.0119,2,11364.0
213,6595,2,0,970000.0,1,130,22,5.5,3070.0,2.0,2.0,1.0,173.0,151.96764988779805,1964.6842169408897,6,-37.7806,145.0097,2,11364.0
213,1933,2,0,1050000.0,1,99,40,5.5,3070.0,2.0,1.0,1.0,181.0,85.0,1925.0,6,-37.7659,144.9903,2,11364.0
213,1485,2,0,1290000.0,1,145,40,5.5,3070.0,2.0,1.0,0.0,259.0,151.96764988779805,1964.6842169408897,6,-37.7741,145.0073,2,11364.0
213,2596,2,2,471250.0,1,130,40,5.5,3070.0,2.0,1.0,1.0,1000.0,151.96764988779805,1964.6842169408897,6,-37.7836,145.0139,2,11364.0
213,10448,3,0,1235000.0,1,182,40,5.5,3070.0,3.0,1.0,1.0,534.0,127.0,1960.0,6,-37.7677,145.0142,2,11364.0
216,2317,2,1,600000.0,1,145,50,11.5,3046.0,2.0,1.0,1.0,161.0,112.0,2015.0,23,-37.712,144.9175,2,2651.0
216,7,3,0,955000.0,1,49,54,11.5,3046.0,3.0,1.0,2.0,690.0,151.96764988779805,1950.0,23,-37.7167,144.9127,2,2651.0
216,8639,3,2,601000.0,3,15,54,11.5,3046.0,3.0,1.0,2.0,220.0,90.0,1990.0,23,-37.7131,144.9091,2,2651.0
216,1685,3,0,755000.0,3,65,54,11.5,3046.0,3.0,2.0,1.0,341.0,170.0,2003.0,23,-37.7166,144.9104,2,2651.0
216,4368,3,0,1400000.0,4,207,8,11.5,3046.0,3.0,1.0,3.0,730.0,151.96764988779805,1964.6842169408897,23,-37.7167,144.9216,2,2651.0
216,847,5,0,1005000.0,1,26,22,11.5,3046.0,5.0,3.0,2.0,647.0,151.96764988779805,1964.6842169408897,23,-37.719,144.9254,2,2651.0
216,9272,4,0,860000.0,0,99,22,11.5,3046.0,4.0,2.0,2.0,301.0,151.96764988779805,1964.6842169408897,23,-37.7149,144.9153,2,2651.0
216,1275,5,0,1306000.0,1,65,22,11.5,3046.0,5.0,3.0,3.0,700.0,151.96764988779805,1964.6842169408897,23,-37.7206,144.9194,2,2651.0
216,3158,4,0,1250000.0,1,70,40,11.5,3046.0,4.0,2.0,3.0,568.0,151.96764988779805,1964.6842169408897,23,-37.7136,144.92700000000005,2,2651.0
216,5560,3,2,648000.0,1,145,40,11.5,3046.0,3.0,1.0,1.0,0.0,94.0,1998.0,23,-37.7188,144.9243,2,2651.0
217,298,3,2,655000.0,0,182,8,14.0,3166.0,3.0,1.0,2.0,160.0,104.0,1970.0,20,-37.8946,145.0944,5,3224.0
217,4550,5,0,1351000.0,1,182,8,14.0,3166.0,5.0,3.0,2.0,707.0,175.0,1955.0,20,-37.9098,145.097,5,3224.0
217,6375,3,0,1205000.0,1,241,8,14.0,3166.0,3.0,2.0,1.0,570.0,151.96764988779805,1964.6842169408897,20,-37.9066,145.0869,5,3224.0
217,6754,2,0,676000.0,1,182,22,14.0,3166.0,2.0,1.0,2.0,257.0,151.96764988779805,1964.6842169408897,20,-37.9067,145.0921,5,3224.0
217,9216,4,0,1145000.0,1,182,23,14.0,3166.0,4.0,2.0,2.0,538.0,151.96764988779805,1964.6842169408897,20,-37.895,145.1014,5,3224.0
221,4883,3,0,1300000.0,1,30,50,11.8,3204.0,3.0,2.0,2.0,670.0,151.96764988779805,1927.0,8,-37.9067,145.053,5,3578.0
221,3380,3,2,960000.0,1,242,8,11.8,3204.0,3.0,2.0,2.0,199.0,167.0,1995.0,8,-37.9034,145.0409,5,3578.0
221,9090,4,0,1486000.0,1,30,8,11.8,3204.0,4.0,2.0,1.0,618.0,151.96764988779805,1964.6842169408897,8,-37.9051,145.0473,5,3578.0
221,5093,4,1,1425000.0,1,30,22,11.8,3204.0,4.0,2.0,2.0,314.0,189.0,2000.0,8,-37.9084,145.0532,5,3578.0
221,5452,1,2,311500.0,0,182,40,11.8,3204.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,8,-37.9032,145.0455,5,3578.0
224,1897,3,2,835000.0,1,145,50,2.6,3052.0,3.0,1.0,1.0,0.0,151.96764988779805,1978.0,18,-37.7867,144.9572,2,2309.0
225,8896,3,0,755000.0,1,145,50,9.9,3044.0,3.0,2.0,2.0,294.0,110.0,1950.0,23,-37.7215,144.9251,2,7485.0
225,6692,2,0,750000.0,0,145,50,9.9,3044.0,2.0,1.0,2.0,531.0,151.96764988779805,1964.6842169408897,23,-37.7189,144.9508,2,7485.0
225,3206,2,0,999000.0,1,145,54,9.9,3044.0,2.0,1.0,1.0,587.0,95.0,1920.0,23,-37.7306,144.9357,2,7485.0
225,9671,3,0,800000.0,3,145,54,9.9,3044.0,3.0,1.0,0.0,793.0,151.96764988779805,1964.6842169408897,23,-37.7182,144.9506,2,7485.0
225,1383,4,0,800000.0,1,145,54,9.9,3044.0,4.0,1.0,1.0,593.0,131.0,1970.0,23,-37.7278,144.9463,2,7485.0
225,2221,3,0,806000.0,3,26,54,9.9,3044.0,3.0,1.0,1.0,488.0,151.96764988779805,1964.6842169408897,23,-37.7253,144.9467,2,7485.0
225,10109,4,0,770000.0,1,145,8,9.9,3044.0,4.0,1.0,2.0,596.0,130.0,1960.0,23,-37.7195,144.9456,2,7485.0
225,5572,2,2,496000.0,1,26,8,9.9,3044.0,2.0,1.0,1.0,136.0,151.96764988779805,1964.6842169408897,23,-37.7218,144.9406,2,7485.0
225,295,3,0,585000.0,1,240,8,9.9,3044.0,3.0,1.0,1.0,0.0,129.0,2000.0,23,-37.7243,144.9473,2,7485.0
225,477,2,1,540000.0,4,145,8,9.9,3044.0,2.0,1.0,2.0,240.0,151.96764988779805,1964.6842169408897,23,-37.7217,144.924,2,7485.0
225,7861,3,0,708000.0,1,242,8,9.9,3044.0,3.0,1.0,2.0,321.0,94.0,1950.0,23,-37.7242,144.9424,2,7485.0
225,9342,2,2,497000.0,3,145,8,9.9,3044.0,2.0,1.0,1.0,123.0,151.96764988779805,1970.0,23,-37.7181,144.9322,2,7485.0
225,8653,3,0,800000.0,1,26,8,9.9,3044.0,3.0,1.0,2.0,506.0,151.96764988779805,1964.6842169408897,23,-37.7187,144.9433,2,7485.0
225,9659,4,0,1395000.0,1,145,22,9.9,3044.0,4.0,3.0,4.0,590.0,151.96764988779805,1964.6842169408897,23,-37.7302,144.9357,2,7485.0
225,7902,3,1,560000.0,1,145,22,9.9,3044.0,3.0,2.0,1.0,141.0,94.0,2009.0,23,-37.7177,144.9328,2,7485.0
225,4526,5,0,1410000.0,0,26,23,9.9,3044.0,5.0,3.0,4.0,1004.0,151.96764988779805,1964.6842169408897,23,-37.7321,144.9353,2,7485.0
225,5197,2,1,520000.0,1,26,23,9.9,3044.0,2.0,1.0,1.0,0.0,82.0,2011.0,23,-37.7324,144.9377,2,7485.0
225,1502,3,0,1017500.0,1,26,23,9.9,3044.0,3.0,1.0,1.0,620.0,151.96764988779805,1964.6842169408897,23,-37.7303,144.9445,2,7485.0
225,4616,2,0,910000.0,1,53,23,9.9,3044.0,2.0,1.0,3.0,602.0,151.96764988779805,1964.6842169408897,23,-37.724,144.9447,2,7485.0
225,2512,5,0,958000.0,1,145,40,9.9,3044.0,5.0,2.0,2.0,706.0,166.0,1950.0,23,-37.7328,144.9281,2,7485.0
225,4006,3,0,770000.0,0,26,40,9.9,3044.0,3.0,1.0,1.0,603.0,151.96764988779805,1964.6842169408897,23,-37.7186,144.9318,2,7485.0
228,5084,3,0,1400000.0,1,125,50,3.8,3207.0,3.0,3.0,0.0,92.0,105.0,1910.0,25,-37.8368,144.9463,5,8648.0
228,6244,2,0,1332000.0,1,79,54,3.8,3207.0,2.0,1.0,2.0,288.0,151.96764988779805,1964.6842169408897,25,-37.8366,144.923,5,8648.0
228,5855,2,0,801000.0,1,79,54,3.8,3207.0,2.0,2.0,1.0,0.0,90.0,2012.0,25,-37.84,144.939,5,8648.0
228,1000,2,2,950000.0,1,242,23,3.8,3207.0,2.0,2.0,1.0,98.0,151.96764988779805,2005.0,25,-37.8392,144.9257,5,8648.0
228,4068,2,2,730000.0,3,30,23,3.8,3207.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,25,-37.842,144.9413,5,8648.0
228,1103,2,2,1110000.0,1,178,40,3.8,3207.0,2.0,2.0,1.0,0.0,151.96764988779805,1964.6842169408897,25,-37.8427,144.9378,5,8648.0
228,10258,2,2,2250000.0,1,79,40,3.8,3207.0,2.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,25,-37.8444,144.9421,5,8648.0
228,4062,4,0,1375000.0,1,242,40,3.8,3207.0,4.0,1.0,1.0,190.0,151.96764988779805,1964.6842169408897,25,-37.833,144.9377,5,8648.0
229,7562,3,0,1251000.0,0,99,50,4.5,3181.0,3.0,1.0,0.0,195.0,151.96764988779805,1964.6842169408897,26,-37.851,145.0055,5,7717.0
229,1337,2,0,1305000.0,3,76,54,4.5,3181.0,2.0,1.0,1.0,210.0,151.96764988779805,1964.6842169408897,26,-37.8551,145.0058,5,7717.0
229,4079,1,2,550000.0,1,22,54,4.5,3181.0,1.0,1.0,1.0,0.0,151.96764988779805,1900.0,26,-37.8516,144.9943,5,7717.0
229,1602,1,2,410000.0,0,213,8,4.5,3181.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8529,145.0103,5,7717.0
229,987,2,2,690000.0,1,130,22,4.5,3181.0,2.0,2.0,2.0,1146.0,151.96764988779805,1964.6842169408897,26,-37.8597,145.0093,5,7717.0
229,6977,2,2,570000.0,1,76,22,4.5,3181.0,2.0,1.0,1.0,479.0,151.96764988779805,1964.6842169408897,26,-37.8489,144.9903,5,7717.0
229,4997,3,0,880000.0,0,30,40,4.5,3181.0,3.0,1.0,0.0,249.0,151.96764988779805,1964.6842169408897,26,-37.859,145.0038,5,7717.0
229,4066,2,2,475000.0,4,242,40,4.5,3181.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8519,144.9948,5,7717.0
229,4872,2,2,888000.0,1,99,40,4.5,3181.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.849,145.0088,5,7717.0
230,8074,2,2,413000.0,3,180,50,8.8,3072.0,2.0,1.0,1.0,0.0,151.96764988779805,2009.0,6,-37.7499,145.0031,2,14577.0
230,2139,3,0,1190000.0,1,15,50,8.8,3072.0,3.0,2.0,2.0,572.0,118.0,1935.0,6,-37.736,145.0033,2,14577.0
230,3220,2,0,2000000.0,0,130,54,8.8,3072.0,2.0,1.0,2.0,465.0,151.96764988779805,1964.6842169408897,6,-37.7424,145.0026,2,14577.0
230,6691,3,0,1045000.0,1,145,54,8.8,3072.0,3.0,1.0,2.0,513.0,151.96764988779805,1964.6842169408897,6,-37.7505,144.991,2,14577.0
230,9231,3,0,1121000.0,1,15,54,8.8,3072.0,3.0,2.0,3.0,604.0,123.0,1925.0,6,-37.7438,144.9971,2,14577.0
230,3484,3,2,715000.0,1,242,54,8.8,3072.0,3.0,1.0,1.0,210.0,151.96764988779805,1996.0,6,-37.7317,145.0083,2,14577.0
230,4879,4,0,1200000.0,1,179,54,8.8,3072.0,4.0,3.0,2.0,466.0,151.96764988779805,1964.6842169408897,6,-37.731,145.0115,2,14577.0
230,8214,3,0,917500.0,1,145,54,8.8,3072.0,3.0,2.0,2.0,472.0,123.0,1965.0,6,-37.7336,145.0022,2,14577.0
230,1667,4,0,770000.0,1,118,8,8.8,3072.0,4.0,1.0,1.0,494.0,151.96764988779805,1964.6842169408897,6,-37.7386,145.0234,2,14577.0
230,5901,3,0,800000.0,0,242,8,8.8,3072.0,3.0,2.0,2.0,319.0,124.0,1940.0,6,-37.7334,144.9873,2,14577.0
230,5265,4,0,1075000.0,1,145,8,8.8,3072.0,4.0,1.0,2.0,521.0,146.0,1935.0,6,-37.7506,144.99,2,14577.0
230,5296,3,0,1015000.0,1,182,8,8.8,3072.0,3.0,2.0,1.0,511.0,151.96764988779805,1964.6842169408897,6,-37.7377,144.9911,2,14577.0
230,1329,3,1,880000.0,1,145,8,8.8,3072.0,3.0,2.0,2.0,242.0,103.6,1964.6842169408897,6,-37.7506,145.0185,2,14577.0
230,1429,3,0,1020000.0,0,242,8,8.8,3072.0,3.0,2.0,2.0,670.0,140.0,1964.6842169408897,6,-37.7353,145.0232,2,14577.0
230,6092,3,0,1000000.0,4,145,22,8.8,3072.0,3.0,1.0,3.0,624.0,145.0,1950.0,6,-37.7373,144.9864,2,14577.0
230,10024,3,0,1010000.0,3,130,22,8.8,3072.0,3.0,0.0,0.0,533.0,151.96764988779805,1964.6842169408897,6,-37.7336,145.0168,2,14577.0
230,4168,4,0,1110000.0,1,145,22,8.8,3072.0,4.0,1.0,2.0,556.0,151.96764988779805,1935.0,6,-37.7489,144.9861,2,14577.0
230,7564,2,0,800000.0,4,145,22,8.8,3072.0,2.0,1.0,1.0,405.0,151.96764988779805,1964.6842169408897,6,-37.7356,145.0087,2,14577.0
230,3920,3,0,910000.0,1,242,23,8.8,3072.0,3.0,1.0,1.0,674.0,90.0,1955.0,6,-37.7341,145.0275,2,14577.0
230,1459,3,0,1215000.0,1,242,23,8.8,3072.0,3.0,1.0,1.0,690.0,151.96764988779805,1964.6842169408897,6,-37.7452,145.0192,2,14577.0
230,3220,2,0,2300000.0,3,130,23,8.8,3072.0,2.0,1.0,2.0,465.0,151.96764988779805,1964.6842169408897,6,-37.7424,145.0026,2,14577.0
